Region,Date,Confirmed,Deaths,Recovered
Sri Lanka,2020-03-19,60.0,0.0,3.0
Indiana,2020-03-19,60.0,2.0,0.0
Andorra,2020-03-19,53.0,0.0,1.0
Malta,2020-03-19,53.0,0.0,2.0
Western Australia,2020-03-19,52.0,1.0,0.0
Maine,2020-03-19,52.0,0.0,0.0
Belarus,2020-03-18,51.0,0.0,5.0
Mississippi,2020-03-19,50.0,1.0,0.0
Moldova,2020-03-19,49.0,1.0,1.0
North Macedonia,2020-03-19,48.0,0.0,1.0
Diamond Princess,2020-03-16,47.0,0.0,0.0
Arizona,2020-03-19,45.0,0.0,0.0
Kazakhstan,2020-03-19,44.0,0.0,0.0
Iowa,2020-03-19,44.0,0.0,0.0
Oklahoma,2020-03-19,44.0,1.0,0.0
Rhode Island,2020-03-19,44.0,0.0,0.0
South Australia,2020-03-19,42.0,0.0,3.0
Georgia,2020-03-19,40.0,0.0,1.0
District of Columbia,2020-03-19,40.0,0.0,0.0
Tunisia,2020-03-19,39.0,1.0,0.0
Cambodia,2020-03-19,37.0,0.0,1.0
Kentucky,2020-03-19,37.0,2.0,0.0
Lithuania,2020-03-19,36.0,0.0,1.0
New Mexico,2020-03-19,35.0,0.0,0.0
Dominican Republic,2020-03-19,34.0,2.0,0.0
Kansas,2020-03-19,34.0,1.0,0.0
Burkina Faso,2020-03-19,33.0,1.0,0.0
Guadeloupe,2020-03-19,33.0,0.0,0.0
Senegal,2020-03-18,31.0,0.0,2.0
Missouri,2020-03-19,31.0,1.0,0.0
Delaware,2020-03-19,30.0,0.0,0.0
Nebraska,2020-03-19,29.0,0.0,0.0
New Zealand,2020-03-19,28.0,0.0,0.0
Martinique,2020-03-19,23.0,1.0,0.0
Uzbekistan,2020-03-19,23.0,0.0,0.0
Afghanistan,2020-03-17,22.0,0.0,1.0
Grand Princess,2020-03-19,22.0,0.0,0.0
Vermont,2020-03-19,22.0,0.0,0.0
North Dakota,2020-03-19,18.0,0.0,0.0
Wyoming,2020-03-19,18.0,0.0,0.0
Bangladesh,2020-03-19,17.0,1.0,3.0
Saskatchewan,2020-03-19,16.0,0.0,0.0
Hawaii,2020-03-19,16.0,0.0,0.0
Ukraine,2020-03-19,16.0,2.0,0.0
Jamaica,2020-03-19,15.0,1.0,2.0
Nova Scotia,2020-03-19,14.0,0.0,0.0
Congo (Kinshasa),2020-03-19,14.0,0.0,0.0
Reunion,2020-03-19,14.0,0.0,0.0
Cameroon,2020-03-19,13.0,0.0,0.0
Bolivia,2020-03-18,12.0,0.0,0.0
Honduras,2020-03-19,12.0,0.0,0.0
Guam,2020-03-19,12.0,0.0,0.0
Cuba,2020-03-19,11.0,1.0,0.0
French Guiana,2020-03-16,11.0,0.0,0.0
Ghana,2020-03-19,11.0,0.0,0.0
Paraguay,2020-03-18,11.0,0.0,0.0
Idaho,2020-03-19,11.0,0.0,0.0
Montana,2020-03-18,11.0,0.0,0.0
South Dakota,2020-03-17,11.0,1.0,0.0
Channel Islands,2020-03-19,11.0,0.0,0.0
Grand Princess,2020-03-18,9.0,0.0,0.0
Guatemala,2020-03-19,9.0,1.0,0.0
Alaska,2020-03-19,9.0,0.0,0.0
Nigeria,2020-03-18,8.0,0.0,1.0
Rwanda,2020-03-18,8.0,0.0,0.0
Monaco,2020-03-16,7.0,0.0,0.0
Ethiopia,2020-03-18,6.0,0.0,0.0
French Polynesia,2020-03-19,6.0,0.0,0.0
Seychelles,2020-03-19,6.0,0.0,0.0
Puerto Rico,2020-03-16,5.0,0.0,0.0
Australian Capital Territory,2020-03-19,4.0,0.0,0.0
Newfoundland and Labrador,2020-03-17,3.0,0.0,0.0
Kyrgyzstan,2020-03-18,3.0,0.0,0.0
Mauritius,2020-03-19,3.0,0.0,0.0
Montenegro,2020-03-19,3.0,0.0,0.0
Virgin Islands,2020-03-19,3.0,0.0,0.0
Aruba,2020-03-18,2.0,0.0,0.0
United States Virgin Islands,2020-03-18,2.0,0.0,0.0
West Virginia,2020-03-19,2.0,0.0,0.0
Northern Territory,2020-03-14,1.0,0.0,0.0
Bhutan,2020-03-13,1.0,0.0,0.0
Central African Republic,2020-03-16,1.0,0.0,0.0
Gabon,2020-03-14,1.0,0.0,0.0
Suriname,2020-03-14,1.0,0.0,0.0
Togo,2020-03-13,1.0,0.0,0.0
US,2020-03-19,1.0,0.0,108.0
Hubei,2020-03-20,67800.0,3133.0,58382.0
Italy,2020-03-20,47021.0,4032.0,4440.0
Spain,2020-03-20,20410.0,1043.0,1588.0
Germany,2020-03-20,19848.0,67.0,180.0
Iran,2020-03-20,19644.0,1433.0,6745.0
France,2020-03-20,12612.0,450.0,12.0
"Korea, South",2020-03-20,8652.0,94.0,1540.0
New York,2020-03-20,8310.0,42.0,0.0
Switzerland,2020-03-20,5294.0,54.0,15.0
United Kingdom,2020-03-20,3983.0,177.0,65.0
Netherlands,2020-03-20,2994.0,106.0,2.0
Austria,2020-03-20,2388.0,6.0,9.0
Belgium,2020-03-20,2257.0,37.0,1.0
Norway,2020-03-20,1914.0,7.0,1.0
Sweden,2020-03-20,1639.0,16.0,16.0
Washington,2020-03-20,1524.0,83.0,0.0
Guangdong,2020-03-20,1395.0,8.0,1323.0
Denmark,2020-03-20,1255.0,9.0,1.0
Zhejiang,2020-03-20,1234.0,1.0,1219.0
California,2020-03-20,1177.0,23.0,0.0
Malaysia,2020-03-20,1030.0,3.0,87.0
Portugal,2020-03-20,1020.0,6.0,5.0
Japan,2020-03-20,963.0,33.0,191.0
New Jersey,2020-03-20,890.0,11.0,0.0
Czechia,2020-03-20,833.0,0.0,4.0
Brazil,2020-03-20,793.0,11.0,2.0
Shandong,2020-03-20,762.0,7.0,748.0
Diamond Princess,2020-03-18,712.0,7.0,325.0
Israel,2020-03-20,705.0,0.0,14.0
Ireland,2020-03-20,683.0,3.0,5.0
Illinois,2020-03-20,585.0,5.0,0.0
Florida,2020-03-20,563.0,10.0,0.0
Michigan,2020-03-20,552.0,3.0,0.0
Sichuan,2020-03-20,541.0,3.0,536.0
Louisiana,2020-03-20,538.0,14.0,0.0
Pakistan,2020-03-20,501.0,3.0,13.0
Greece,2020-03-20,495.0,6.0,19.0
Beijing,2020-03-20,491.0,8.0,390.0
Luxembourg,2020-03-20,484.0,4.0,0.0
Qatar,2020-03-20,470.0,0.0,10.0
Finland,2020-03-20,450.0,0.0,10.0
Chile,2020-03-20,434.0,0.0,6.0
Poland,2020-03-20,425.0,5.0,1.0
Massachusetts,2020-03-20,413.0,1.0,0.0
Iceland,2020-03-20,409.0,0.0,5.0
Texas,2020-03-20,394.0,5.0,0.0
Singapore,2020-03-20,385.0,0.0,124.0
Shanghai,2020-03-20,371.0,3.0,326.0
Indonesia,2020-03-20,369.0,32.0,15.0
Ecuador,2020-03-20,367.0,5.0,0.0
Colorado,2020-03-20,363.0,4.0,0.0
Turkey,2020-03-20,359.0,4.0,0.0
New South Wales,2020-03-20,353.0,6.0,4.0
Saudi Arabia,2020-03-20,344.0,0.0,8.0
Slovenia,2020-03-20,341.0,1.0,0.0
Thailand,2020-03-20,322.0,1.0,42.0
Ontario,2020-03-20,308.0,2.0,5.0
Romania,2020-03-20,308.0,0.0,25.0
Pennsylvania,2020-03-20,303.0,1.0,0.0
Fujian,2020-03-20,299.0,1.0,295.0
Bahrain,2020-03-20,285.0,1.0,100.0
Egypt,2020-03-20,285.0,8.0,39.0
Estonia,2020-03-20,283.0,0.0,1.0
British Columbia,2020-03-20,271.0,8.0,4.0
Hong Kong,2020-03-20,256.0,4.0,98.0
Russia,2020-03-20,253.0,1.0,9.0
Shaanxi,2020-03-20,247.0,3.0,237.0
India,2020-03-20,244.0,5.0,20.0
Peru,2020-03-20,234.0,3.0,1.0
Tennessee,2020-03-20,233.0,0.0,0.0
Philippines,2020-03-20,230.0,18.0,8.0
Iraq,2020-03-20,208.0,17.0,49.0
Wisconsin,2020-03-20,207.0,3.0,0.0
South Africa,2020-03-20,202.0,0.0,0.0
Connecticut,2020-03-20,194.0,3.0,0.0
Queensland,2020-03-20,184.0,0.0,8.0
Ohio,2020-03-20,173.0,2.0,0.0
North Carolina,2020-03-20,172.0,0.0,0.0
Mexico,2020-03-20,164.0,1.0,4.0
Lebanon,2020-03-20,163.0,4.0,4.0
Kuwait,2020-03-20,159.0,0.0,18.0
Maryland,2020-03-20,149.0,1.0,0.0
Alberta,2020-03-20,146.0,1.0,0.0
San Marino,2020-03-20,144.0,14.0,4.0
United Arab Emirates,2020-03-20,140.0,2.0,31.0
Quebec,2020-03-20,139.0,1.0,0.0
Panama,2020-03-20,137.0,1.0,0.0
Slovakia,2020-03-20,137.0,1.0,0.0
Armenia,2020-03-20,136.0,0.0,1.0
Serbia,2020-03-20,135.0,1.0,1.0
Taiwan*,2020-03-20,135.0,2.0,26.0
Gansu,2020-03-20,134.0,2.0,98.0
Argentina,2020-03-20,128.0,3.0,3.0
Colombia,2020-03-20,128.0,0.0,1.0
Croatia,2020-03-20,128.0,1.0,5.0
Bulgaria,2020-03-20,127.0,3.0,0.0
South Carolina,2020-03-20,126.0,1.0,0.0
Virginia,2020-03-20,122.0,2.0,0.0
Victoria,2020-03-18,121.0,0.0,8.0
Minnesota,2020-03-20,115.0,0.0,0.0
Nevada,2020-03-20,114.0,1.0,0.0
Oregon,2020-03-20,114.0,3.0,0.0
Latvia,2020-03-20,111.0,0.0,1.0
Arkansas,2020-03-20,96.0,0.0,0.0
Uruguay,2020-03-20,94.0,0.0,0.0
Vietnam,2020-03-20,91.0,0.0,16.0
Algeria,2020-03-20,90.0,11.0,32.0
Bosnia and Herzegovina,2020-03-20,89.0,0.0,2.0
Costa Rica,2020-03-20,89.0,1.0,0.0
Indiana,2020-03-20,86.0,2.0,0.0
Hungary,2020-03-20,85.0,3.0,2.0
Alabama,2020-03-20,83.0,0.0,0.0
Faroe Islands,2020-03-20,80.0,0.0,0.0
Mississippi,2020-03-20,80.0,1.0,0.0
Brunei,2020-03-20,78.0,0.0,1.0
Arizona,2020-03-20,78.0,0.0,0.0
Utah,2020-03-20,78.0,0.0,0.0
Morocco,2020-03-20,77.0,3.0,1.0
Andorra,2020-03-20,75.0,0.0,1.0
Sri Lanka,2020-03-20,73.0,0.0,3.0
Dominican Republic,2020-03-20,72.0,2.0,0.0
District of Columbia,2020-03-20,71.0,1.0,0.0
Albania,2020-03-20,70.0,2.0,0.0
Belarus,2020-03-20,69.0,0.0,5.0
Cyprus,2020-03-19,67.0,0.0,0.0
North Macedonia,2020-03-20,67.0,0.0,1.0
Moldova,2020-03-20,66.0,1.0,1.0
Western Australia,2020-03-20,64.0,1.0,0.0
Malta,2020-03-20,64.0,0.0,2.0
Maine,2020-03-20,56.0,0.0,0.0
Tunisia,2020-03-20,54.0,1.0,0.0
Rhode Island,2020-03-20,54.0,0.0,0.0
Missouri,2020-03-20,53.0,2.0,0.0
Cambodia,2020-03-20,51.0,0.0,1.0
South Australia,2020-03-20,50.0,0.0,3.0
Kazakhstan,2020-03-20,49.0,3.0,0.0
Lithuania,2020-03-20,49.0,0.0,1.0
Oklahoma,2020-03-20,49.0,1.0,0.0
Oman,2020-03-19,48.0,0.0,12.0
Kentucky,2020-03-20,47.0,2.0,0.0
Guadeloupe,2020-03-20,45.0,0.0,0.0
Iowa,2020-03-20,45.0,0.0,0.0
Azerbaijan,2020-03-19,44.0,1.0,6.0
Kansas,2020-03-20,44.0,1.0,0.0
New Hampshire,2020-03-19,44.0,0.0,0.0
Georgia,2020-03-20,43.0,0.0,1.0
Venezuela,2020-03-19,42.0,0.0,0.0
Burkina Faso,2020-03-20,40.0,1.0,0.0
New Zealand,2020-03-20,39.0,0.0,0.0
Senegal,2020-03-20,38.0,0.0,2.0
Delaware,2020-03-20,38.0,0.0,0.0
Nebraska,2020-03-20,37.0,0.0,0.0
Uzbekistan,2020-03-20,33.0,0.0,0.0
Ukraine,2020-03-20,29.0,3.0,0.0
Liechtenstein,2020-03-18,28.0,0.0,0.0
Reunion,2020-03-20,28.0,0.0,0.0
Hawaii,2020-03-20,26.0,0.0,0.0
Idaho,2020-03-20,23.0,0.0,0.0
Bangladesh,2020-03-20,20.0,1.0,3.0
Cameroon,2020-03-20,20.0,0.0,0.0
Saskatchewan,2020-03-20,20.0,0.0,0.0
North Dakota,2020-03-20,19.0,0.0,0.0
Wyoming,2020-03-20,19.0,0.0,0.0
Congo (Kinshasa),2020-03-20,18.0,0.0,0.0
Manitoba,2020-03-19,17.0,0.0,0.0
Macau,2020-03-19,17.0,0.0,10.0
Cuba,2020-03-20,16.0,1.0,0.0
Ghana,2020-03-20,16.0,0.0,0.0
Bolivia,2020-03-20,15.0,0.0,0.0
Nova Scotia,2020-03-20,15.0,0.0,0.0
French Guiana,2020-03-20,15.0,0.0,0.0
Montana,2020-03-20,15.0,0.0,0.0
Guam,2020-03-20,14.0,0.0,0.0
Puerto Rico,2020-03-20,14.0,0.0,0.0
Channel Islands,2020-03-20,14.0,0.0,0.0
Paraguay,2020-03-20,13.0,0.0,0.0
Guatemala,2020-03-20,12.0,1.0,0.0
Mauritius,2020-03-20,12.0,0.0,0.0
Nigeria,2020-03-20,12.0,0.0,1.0
Alaska,2020-03-20,12.0,0.0,0.0
New Brunswick,2020-03-18,11.0,0.0,0.0
French Polynesia,2020-03-20,11.0,0.0,0.0
Monaco,2020-03-20,11.0,0.0,0.0
Tasmania,2020-03-19,10.0,0.0,3.0
Cote d'Ivoire,2020-03-19,9.0,0.0,1.0
Togo,2020-03-20,9.0,0.0,1.0
Trinidad and Tobago,2020-03-19,9.0,0.0,0.0
West Virginia,2020-03-20,7.0,0.0,0.0
Australian Capital Territory,2020-03-20,6.0,0.0,0.0
Kyrgyzstan,2020-03-20,6.0,0.0,0.0
Mayotte,2020-03-20,6.0,0.0,0.0
Mongolia,2020-03-18,6.0,0.0,0.0
Barbados,2020-03-19,5.0,0.0,0.0
Newfoundland and Labrador,2020-03-20,4.0,0.0,0.0
"Bahamas, The",2020-03-19,3.0,0.0,0.0
Gabon,2020-03-20,3.0,1.0,0.0
United States Virgin Islands,2020-03-20,3.0,0.0,0.0
New Caledonia,2020-03-19,2.0,0.0,0.0
Haiti,2020-03-20,2.0,0.0,0.0
Liberia,2020-03-18,2.0,0.0,0.0
Bermuda,2020-03-19,2.0,0.0,0.0
Angola,2020-03-20,1.0,0.0,0.0
Cabo Verde,2020-03-20,1.0,0.0,0.0
Chad,2020-03-19,1.0,0.0,0.0
El Salvador,2020-03-19,1.0,0.0,0.0
Guinea,2020-03-15,1.0,0.0,0.0
Nicaragua,2020-03-19,1.0,0.0,0.0
Papua New Guinea,2020-03-20,1.0,0.0,0.0
US,2020-03-20,1.0,0.0,147.0
Zimbabwe,2020-03-20,1.0,0.0,0.0
Hubei,2020-03-21,67800.0,3139.0,58946.0
Italy,2020-03-21,53578.0,4825.0,6072.0
Spain,2020-03-21,25374.0,1375.0,2125.0
Germany,2020-03-21,22213.0,84.0,233.0
Iran,2020-03-21,20610.0,1556.0,7635.0
France,2020-03-21,14282.0,562.0,12.0
New York,2020-03-21,11710.0,60.0,0.0
"Korea, South",2020-03-21,8799.0,102.0,1540.0
Switzerland,2020-03-21,6575.0,75.0,15.0
United Kingdom,2020-03-21,5018.0,233.0,65.0
Netherlands,2020-03-21,3631.0,136.0,2.0
Belgium,2020-03-21,2815.0,67.0,263.0
Austria,2020-03-21,2814.0,8.0,9.0
Norway,2020-03-21,2118.0,7.0,1.0
Washington,2020-03-21,1793.0,94.0,0.0
Sweden,2020-03-21,1763.0,20.0,16.0
Guangdong,2020-03-21,1400.0,8.0,1325.0
California,2020-03-21,1364.0,24.0,0.0
New Jersey,2020-03-21,1327.0,16.0,0.0
Denmark,2020-03-21,1326.0,13.0,1.0
Portugal,2020-03-21,1280.0,12.0,5.0
Zhejiang,2020-03-21,1236.0,1.0,1219.0
Malaysia,2020-03-21,1183.0,4.0,114.0
Brazil,2020-03-21,1021.0,15.0,2.0
Japan,2020-03-21,1007.0,35.0,232.0
Czechia,2020-03-21,995.0,0.0,6.0
Anhui,2020-03-11,990.0,6.0,984.0
Jiangxi,2020-03-12,935.0,1.0,934.0
Israel,2020-03-21,883.0,1.0,36.0
Michigan,2020-03-21,788.0,5.0,0.0
Ireland,2020-03-21,785.0,3.0,5.0
Shandong,2020-03-21,764.0,7.0,749.0
Illinois,2020-03-21,753.0,6.0,0.0
Pakistan,2020-03-21,730.0,3.0,13.0
Diamond Princess,2020-03-21,712.0,8.0,325.0
Luxembourg,2020-03-21,670.0,8.0,0.0
Turkey,2020-03-21,670.0,9.0,0.0
Florida,2020-03-21,659.0,13.0,0.0
Jiangsu,2020-03-15,631.0,0.0,631.0
Louisiana,2020-03-21,585.0,16.0,0.0
Texas,2020-03-21,581.0,5.0,0.0
Chongqing,2020-03-15,576.0,6.0,570.0
Sichuan,2020-03-21,542.0,3.0,536.0
Chile,2020-03-21,537.0,0.0,6.0
Poland,2020-03-21,536.0,5.0,1.0
Greece,2020-03-21,530.0,13.0,19.0
Massachusetts,2020-03-21,525.0,1.0,0.0
Finland,2020-03-21,523.0,1.0,10.0
Ecuador,2020-03-21,506.0,7.0,3.0
Beijing,2020-03-21,504.0,8.0,396.0
Heilongjiang,2020-03-20,484.0,13.0,463.0
Qatar,2020-03-21,481.0,0.0,27.0
Iceland,2020-03-21,473.0,1.0,22.0
Indonesia,2020-03-21,450.0,38.0,15.0
New South Wales,2020-03-21,436.0,6.0,4.0
Singapore,2020-03-21,432.0,2.0,140.0
British Columbia,2020-03-21,424.0,10.0,4.0
Thailand,2020-03-21,411.0,1.0,42.0
Pennsylvania,2020-03-21,396.0,2.0,0.0
Saudi Arabia,2020-03-21,392.0,0.0,16.0
Colorado,2020-03-21,390.0,4.0,0.0
Slovenia,2020-03-21,383.0,1.0,0.0
Shanghai,2020-03-21,380.0,3.0,327.0
Ontario,2020-03-21,377.0,3.0,6.0
Tennessee,2020-03-21,371.0,1.0,0.0
Romania,2020-03-21,367.0,0.0,52.0
India,2020-03-21,330.0,4.0,23.0
Hebei,2020-03-13,318.0,6.0,310.0
Peru,2020-03-21,318.0,5.0,1.0
Philippines,2020-03-21,307.0,19.0,13.0
Estonia,2020-03-21,306.0,0.0,1.0
Russia,2020-03-21,306.0,1.0,12.0
Bahrain,2020-03-21,305.0,1.0,125.0
Fujian,2020-03-21,303.0,1.0,295.0
Egypt,2020-03-21,294.0,10.0,41.0
Wisconsin,2020-03-21,282.0,4.0,0.0
Hong Kong,2020-03-21,273.0,4.0,98.0
North Carolina,2020-03-21,253.0,0.0,0.0
Ohio,2020-03-21,248.0,3.0,0.0
South Africa,2020-03-21,240.0,0.0,0.0
Victoria,2020-03-21,229.0,0.0,8.0
Queensland,2020-03-21,221.0,0.0,8.0
Iraq,2020-03-21,214.0,17.0,51.0
Croatia,2020-03-21,206.0,1.0,5.0
Mexico,2020-03-21,203.0,2.0,4.0
Panama,2020-03-21,200.0,1.0,0.0
Colombia,2020-03-21,196.0,0.0,1.0
Alberta,2020-03-21,195.0,1.0,0.0
Connecticut,2020-03-21,194.0,4.0,0.0
Maryland,2020-03-21,193.0,2.0,0.0
Lebanon,2020-03-21,187.0,4.0,4.0
Quebec,2020-03-21,181.0,5.0,0.0
Slovakia,2020-03-21,178.0,1.0,0.0
Kuwait,2020-03-21,176.0,0.0,27.0
Serbia,2020-03-21,171.0,1.0,1.0
South Carolina,2020-03-21,171.0,3.0,0.0
Bulgaria,2020-03-21,163.0,3.0,3.0
Nevada,2020-03-21,161.0,2.0,0.0
Armenia,2020-03-21,160.0,0.0,1.0
Argentina,2020-03-21,158.0,4.0,3.0
Virginia,2020-03-21,156.0,2.0,0.0
Taiwan*,2020-03-21,153.0,2.0,28.0
United Arab Emirates,2020-03-21,153.0,2.0,38.0
San Marino,2020-03-21,144.0,20.0,4.0
Mississippi,2020-03-21,140.0,1.0,0.0
Algeria,2020-03-21,139.0,15.0,32.0
Minnesota,2020-03-21,138.0,1.0,0.0
Tianjin,2020-03-19,137.0,3.0,133.0
Utah,2020-03-21,136.0,0.0,0.0
Gansu,2020-03-21,134.0,2.0,113.0
Alabama,2020-03-21,131.0,0.0,0.0
Indiana,2020-03-21,128.0,4.0,0.0
Liaoning,2020-03-20,126.0,2.0,122.0
Latvia,2020-03-21,124.0,0.0,1.0
Arkansas,2020-03-21,122.0,0.0,0.0
Arizona,2020-03-21,118.0,1.0,0.0
Costa Rica,2020-03-21,117.0,2.0,2.0
Oregon,2020-03-21,114.0,5.0,0.0
Dominican Republic,2020-03-21,112.0,2.0,0.0
Uruguay,2020-03-21,110.0,0.0,0.0
Hungary,2020-03-21,103.0,4.0,7.0
Morocco,2020-03-21,96.0,3.0,3.0
Vietnam,2020-03-21,94.0,0.0,17.0
Bosnia and Herzegovina,2020-03-21,93.0,1.0,2.0
Jilin,2020-03-16,93.0,1.0,92.0
Faroe Islands,2020-03-21,92.0,0.0,0.0
Western Australia,2020-03-21,90.0,1.0,0.0
Andorra,2020-03-21,88.0,0.0,1.0
Kentucky,2020-03-21,87.0,3.0,0.0
Jordan,2020-03-20,85.0,0.0,1.0
North Macedonia,2020-03-21,85.0,0.0,1.0
Cyprus,2020-03-21,84.0,0.0,0.0
Brunei,2020-03-21,83.0,0.0,2.0
Lithuania,2020-03-21,83.0,1.0,1.0
Moldova,2020-03-21,80.0,1.0,1.0
Sri Lanka,2020-03-21,77.0,0.0,1.0
District of Columbia,2020-03-21,77.0,1.0,0.0
Albania,2020-03-21,76.0,2.0,2.0
Belarus,2020-03-21,76.0,0.0,15.0
Xinjiang,2020-03-11,76.0,3.0,73.0
Missouri,2020-03-21,74.0,3.0,0.0
Malta,2020-03-21,73.0,0.0,2.0
Maine,2020-03-21,70.0,0.0,0.0
Venezuela,2020-03-21,70.0,0.0,0.0
Iowa,2020-03-21,68.0,0.0,0.0
South Australia,2020-03-21,67.0,0.0,3.0
Rhode Island,2020-03-21,66.0,0.0,0.0
Burkina Faso,2020-03-21,64.0,2.0,5.0
Tunisia,2020-03-21,60.0,1.0,0.0
Kansas,2020-03-21,57.0,2.0,0.0
New Hampshire,2020-03-21,55.0,0.0,0.0
Azerbaijan,2020-03-21,53.0,1.0,11.0
Cambodia,2020-03-21,53.0,0.0,1.0
Guadeloupe,2020-03-21,53.0,0.0,0.0
Kazakhstan,2020-03-21,53.0,0.0,0.0
Oklahoma,2020-03-21,53.0,1.0,0.0
New Zealand,2020-03-21,52.0,0.0,0.0
Oman,2020-03-21,52.0,0.0,12.0
Georgia,2020-03-21,49.0,0.0,1.0
Trinidad and Tobago,2020-03-21,49.0,0.0,1.0
Diamond Princess,2020-03-20,49.0,0.0,0.0
Senegal,2020-03-21,47.0,0.0,5.0
Ukraine,2020-03-21,47.0,3.0,1.0
Reunion,2020-03-21,45.0,0.0,0.0
Delaware,2020-03-21,45.0,0.0,0.0
New Mexico,2020-03-20,43.0,0.0,0.0
Uzbekistan,2020-03-21,43.0,0.0,0.0
Nebraska,2020-03-21,38.0,0.0,0.0
Liechtenstein,2020-03-21,37.0,0.0,0.0
Hawaii,2020-03-21,37.0,0.0,0.0
Idaho,2020-03-21,36.0,0.0,0.0
Martinique,2020-03-20,32.0,1.0,0.0
Channel Islands,2020-03-21,32.0,0.0,0.0
Vermont,2020-03-20,29.0,2.0,0.0
North Dakota,2020-03-21,28.0,0.0,0.0
Cameroon,2020-03-21,27.0,0.0,0.0
Saskatchewan,2020-03-21,26.0,0.0,0.0
Bangladesh,2020-03-21,25.0,2.0,3.0
Afghanistan,2020-03-20,24.0,0.0,1.0
Honduras,2020-03-20,24.0,0.0,0.0
Congo (Kinshasa),2020-03-21,23.0,1.0,0.0
Wyoming,2020-03-21,23.0,0.0,0.0
Nigeria,2020-03-21,22.0,0.0,1.0
Nova Scotia,2020-03-21,21.0,0.0,0.0
Cuba,2020-03-21,21.0,1.0,0.0
Montana,2020-03-21,21.0,0.0,0.0
Puerto Rico,2020-03-21,21.0,1.0,0.0
Bolivia,2020-03-21,19.0,0.0,0.0
Ghana,2020-03-21,19.0,1.0,0.0
Manitoba,2020-03-21,18.0,0.0,0.0
Macau,2020-03-21,18.0,0.0,10.0
Qinghai,2020-03-11,18.0,0.0,18.0
French Guiana,2020-03-21,18.0,0.0,6.0
Paraguay,2020-03-21,18.0,1.0,0.0
New Brunswick,2020-03-21,17.0,0.0,0.0
Guatemala,2020-03-21,17.0,1.0,0.0
Rwanda,2020-03-20,17.0,0.0,0.0
Tasmania,2020-03-21,16.0,0.0,3.0
Jamaica,2020-03-20,16.0,1.0,2.0
Togo,2020-03-21,16.0,0.0,1.0
French Polynesia,2020-03-21,15.0,0.0,0.0
Alaska,2020-03-21,15.0,0.0,0.0
Guam,2020-03-21,15.0,0.0,0.0
Cote d'Ivoire,2020-03-21,14.0,0.0,1.0
Kyrgyzstan,2020-03-21,14.0,0.0,0.0
Mauritius,2020-03-21,14.0,1.0,0.0
Montenegro,2020-03-20,14.0,0.0,0.0
South Dakota,2020-03-20,14.0,1.0,0.0
Maldives,2020-03-15,13.0,0.0,0.0
Monaco,2020-03-21,11.0,0.0,0.0
Grand Princess,2020-03-20,10.0,0.0,0.0
Mongolia,2020-03-21,10.0,0.0,0.0
Gibraltar,2020-03-19,10.0,0.0,2.0
Australian Capital Territory,2020-03-21,9.0,0.0,0.0
Ethiopia,2020-03-20,9.0,0.0,0.0
West Virginia,2020-03-21,8.0,0.0,0.0
Guyana,2020-03-17,7.0,1.0,0.0
Kenya,2020-03-19,7.0,0.0,0.0
Mayotte,2020-03-21,7.0,0.0,0.0
Seychelles,2020-03-20,7.0,0.0,0.0
Barbados,2020-03-21,6.0,0.0,0.0
Newfoundland and Labrador,2020-03-21,6.0,0.0,0.0
Equatorial Guinea,2020-03-19,6.0,0.0,0.0
Tanzania,2020-03-19,6.0,0.0,0.0
United States Virgin Islands,2020-03-21,6.0,0.0,0.0
Aruba,2020-03-20,5.0,0.0,0.0
"Bahamas, The",2020-03-21,4.0,0.0,0.0
New Caledonia,2020-03-21,4.0,0.0,0.0
St Martin,2020-03-19,4.0,0.0,0.0
Gabon,2020-03-21,4.0,1.0,0.0
Suriname,2020-03-20,4.0,0.0,0.0
Northern Territory,2020-03-20,3.0,0.0,0.0
Cabo Verde,2020-03-21,3.0,0.0,0.0
Central African Republic,2020-03-20,3.0,0.0,0.0
Congo (Brazzaville),2020-03-19,3.0,0.0,0.0
El Salvador,2020-03-21,3.0,0.0,0.0
Saint Barthelemy,2020-03-16,3.0,0.0,0.0
Liberia,2020-03-21,3.0,0.0,0.0
Madagascar,2020-03-20,3.0,0.0,0.0
Namibia,2020-03-19,3.0,0.0,0.0
Curacao,2020-03-19,3.0,1.0,0.0
Cayman Islands,2020-03-19,3.0,1.0,0.0
Zimbabwe,2020-03-21,3.0,0.0,0.0
Angola,2020-03-21,2.0,0.0,0.0
Benin,2020-03-18,2.0,0.0,0.0
Bhutan,2020-03-20,2.0,0.0,0.0
Prince Edward Island,2020-03-19,2.0,0.0,0.0
Guinea,2020-03-21,2.0,0.0,0.0
Haiti,2020-03-21,2.0,0.0,0.0
Kosovo,2020-03-15,2.0,0.0,0.0
Mauritania,2020-03-19,2.0,0.0,0.0
Nicaragua,2020-03-21,2.0,0.0,0.0
Saint Lucia,2020-03-17,2.0,0.0,0.0
Sudan,2020-03-18,2.0,1.0,0.0
Bermuda,2020-03-21,2.0,0.0,0.0
Zambia,2020-03-19,2.0,0.0,0.0
Antigua and Barbuda,2020-03-15,1.0,0.0,0.0
Northwest Territories,2020-03-21,1.0,0.0,0.0
Cape Verde,2020-03-21,1.0,0.0,0.0
Chad,2020-03-21,1.0,0.0,0.0
Tibet,2020-03-11,1.0,0.0,1.0
Djibouti,2020-03-19,1.0,0.0,0.0
